"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","confidence","Degree","Eccentricity","IsSingleNode","kingdom","name","NeighborhoodConnectivity","Node_Status","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","taxonomy","TopologicalCoefficient"
"81","5.13765182","0.00851494","0.19464145","0.33333333","0.999998029","3","8","false","Bacteria","d0aad5d38cb3f5b8feb4b7975db8750f","3.66666667","Clustered","3","0",,,"0","0.58623482","false","0","d0aad5d38cb3f5b8feb4b7975db8750f","874","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.41666667"
"173","4.97975709","0.00842465","0.20081301","0.33333333","0.999998262","3","8","false","Bacteria","f3dd23b9537ca1f081e998327f9b8b73","4.0","Clustered","3","0",,,"0","0.60202429","false","0","f3dd23b9537ca1f081e998327f9b8b73","930","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.40740741"
"1024","4.76923077","0.02126022","0.20967742","0.0","0.924367902","4","8","false","Fungi","d3b7e2be927517ccb4cd6ce388c75907","4.0","Clustered","4","0",,,"0","0.62307692","false","0","d3b7e2be927517ccb4cd6ce388c75907","2280","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__unidentified","0.25"
"82","5.70445344","0.0","0.17530163","0.0","0.991254982","1","9","false","Bacteria","f021278f12ffc82b97fa47fe4c1e4859","3.0","Clustered","1","0",,,"0","0.52955466","false","0","f021278f12ffc82b97fa47fe4c1e4859","0","k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales","0.0"
"83","4.70850202","0.01295979","0.21238177","0.0","0.991580377","3","8","false","Bacteria","17f9b59451e6666cea15a4e4e9a4e140","4.0","Clustered","3","0",,,"0","0.6291498","false","0","17f9b59451e6666cea15a4e4e9a4e140","1454","k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales","0.33333333"
"1025","4.42510121","0.03368849","0.22598353","0.0","0.999977189","4","8","false","Fungi","2b474c4730aa7f65f673ffd6a53befb5","4.5","Clustered","4","0",,,"0","0.65748988","false","0","2b474c4730aa7f65f673ffd6a53befb5","4708","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Staphylotrichum;s__Staphylotrichum_coccosporum","0.25"
"84","6.90283401","0.0","0.14486804","0.0","0.999999998","1","10","false","Bacteria","8d40b8a3a3d4f294c371b0bdc9bece8c","3.0","Clustered","1","0",,,"0","0.4097166","false","0","8d40b8a3a3d4f294c371b0bdc9bece8c","0","k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__","0.0"
"1026","6.12145749","0.00115082","0.16335979","0.0","0.999907678","2","9","false","Fungi","ab96ed0610b375f66b71725aec32f255","3.5","Clustered","2","0",,,"0","0.48785425","false","0","ab96ed0610b375f66b71725aec32f255","234","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus","0.625"
"88","5.68016194","0.01104499","0.17605132","0.0","0.954211684","3","9","false","Bacteria","32edaf78cf7e9742ab8e4c0655b164b7","3.33333333","Clustered","3","0",,,"0","0.53198381","false","0","32edaf78cf7e9742ab8e4c0655b164b7","1232","k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__; f__; g__; s__","0.33333333"
"164","5.22672065","0.00667105","0.19132455","0.0","0.999998097","2","8","false","Bacteria","b7aaf6c206dd7414eafcd07cfb83699b","4.0","Clustered","2","0",,,"0","0.57732794","false","0","b7aaf6c206dd7414eafcd07cfb83699b","754","k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__","0.5"
"85","6.0","0.0043637","0.16666667","0.0","0.999999999","2","9","false","Bacteria","66d13162b809e694870db7145dc54c2a","2.0","Clustered","2","0",,,"0","0.5","false","0","66d13162b809e694870db7145dc54c2a","424","k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__","0.5"
"86","5.70445344","0.00654089","0.17530163","0.0","0.999999998","2","9","false","Bacteria","3ce034839922c0f77f27824373fdd199","3.5","Clustered","2","0",,,"0","0.52955466","false","0","3ce034839922c0f77f27824373fdd199","654","k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__","0.5"
"87","5.63157895","0.00790957","0.17757009","0.0","0.999999709","3","9","false","Bacteria","275ceefe702c72ea5b008a136df91fc1","3.33333333","Clustered","3","0",,,"0","0.53684211","false","0","275ceefe702c72ea5b008a136df91fc1","982","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.33333333"
"169","6.10526316","0.00233644","0.1637931","0.0","0.999999628","2","9","false","Bacteria","b4d09cf712aa20bad504d171bf35c0a2","3.0","Clustered","2","0",,,"0","0.48947368","false","0","b4d09cf712aa20bad504d171bf35c0a2","328","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.5"
"1027","4.27935223","0.04763208","0.23368023","0.06666667","0.935023059","6","8","false","Fungi","9abe67b5d73e8b051aa95c9157f401eb","3.83333333","Clustered","6","0",,,"0","0.67206478","false","0","9abe67b5d73e8b051aa95c9157f401eb","6336","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__unidentified","0.18627451"
"1028","4.58704453","0.04012667","0.2180053","0.0","0.949854864","5","8","false","Fungi","56cf4a7671653a298e62dccdd4e84a96","4.0","Clustered","5","0",,,"0","0.64129555","false","0","56cf4a7671653a298e62dccdd4e84a96","4936","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales","0.21428571"
"1029","5.28340081","0.00365348","0.18927203","0.0","0.974275457","2","8","false","Fungi","a1d953e7747358e1abd152cc576a2c55","4.5","Clustered","2","0",,,"0","0.57165992","false","0","a1d953e7747358e1abd152cc576a2c55","610","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Helicoma;s__unidentified","0.5"
"89","4.90688259","0.02001861","0.20379538","0.16666667","0.999599201","4","7","false","Bacteria","9403c83b81d7dae0d54104bd1165423d","3.75","Clustered","4","0",,,"0","0.60931174","false","0","9403c83b81d7dae0d54104bd1165423d","2174","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.29545455"
"90","4.61538462","0.02216734","0.21666667","0.16666667","0.999587667","4","7","false","Bacteria","690ab2f8a206ad98098e536717c0ea5a","4.25","Clustered","4","0",,,"0","0.63846154","false","0","690ab2f8a206ad98098e536717c0ea5a","2800","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.3125"
"91","4.75708502","0.02733057","0.21021277","0.1","0.999491487","5","8","false","Bacteria","8c78a43745377754c177a37fadd42195","3.6","Clustered","5","0",,,"0","0.6242915","false","0","8c78a43745377754c177a37fadd42195","3638","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.25"
"844","4.53441296","0.03269417","0.22053571","0.0","0.990171703","5","8","false","Fungi","dd53586548c8a01f5333a89771d85550","3.6","Clustered","5","0",,,"0","0.6465587","false","0","dd53586548c8a01f5333a89771d85550","4636","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Achroiostachys;s__Achroiostachys_phyllophila","0.21666667"
"92","5.24696356","0.0161177","0.19058642","0.0","0.997662605","3","9","false","Bacteria","613252b11dc29b7470113634c2b05c4a","4.0","Clustered","3","0",,,"0","0.57530364","false","0","613252b11dc29b7470113634c2b05c4a","2050","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.33333333"
"200","5.14574899","0.01407902","0.19433517","0.0","0.997168006","4","9","false","Bacteria","da353829695f2ab569100b66eb26895d","3.25","Clustered","4","0",,,"0","0.5854251","false","0","da353829695f2ab569100b66eb26895d","2242","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.28125"
"1030","5.3562753","0.00246226","0.1866969","0.0","0.728604403","2","8","false","Fungi","47f5450c3c6b41b163a5424d8aa8df33","3.5","Clustered","2","0",,,"0","0.56437247","false","0","47f5450c3c6b41b163a5424d8aa8df33","258","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified","0.5"
"1031","4.8582996","0.01313606","0.20583333","0.0","0.996692835","3","8","false","Fungi","8feaea96d9d8d8c7dc81779ca75700dc","4.33333333","Clustered","3","0",,,"0","0.61417004","false","0","8feaea96d9d8d8c7dc81779ca75700dc","1394","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales","0.33333333"
"185","4.87449393","0.00625075","0.2051495","0.0","0.999999998","2","8","false","Bacteria","687e88147b8464f687fa834354290451","5.0","Clustered","2","0",,,"0","0.61255061","false","0","687e88147b8464f687fa834354290451","604","k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__","0.5"
"93","5.12550607","0.00641633","0.19510269","0.0","0.999999998","3","8","false","Bacteria","5352492fae2d256e5248ce177c71f32e","2.33333333","Clustered","3","0",,,"0","0.58744939","false","0","5352492fae2d256e5248ce177c71f32e","634","k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__","0.33333333"
"838","4.17813765","0.04819074","0.23934109","0.0","0.981554151","6","7","false","Fungi","b2161ed6398e721bd35c10f0b7b32497","3.83333333","Clustered","6","0",,,"0","0.68218623","false","0","b2161ed6398e721bd35c10f0b7b32497","5832","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_tamarii","0.16666667"
"153","4.95546559","0.0185191","0.20179739","0.0","0.999999998","4","8","false","Bacteria","0b6650ec5f246419247cc9cb688d6275","4.25","Clustered","4","0",,,"0","0.60445344","false","0","0b6650ec5f246419247cc9cb688d6275","2436","k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__","0.27083333"
"94","4.85020243","0.01662618","0.20617696","0.16666667","0.999998848","4","8","false","Bacteria","4eabfe7c50b7841056d2045a604047ab","3.5","Clustered","4","0",,,"0","0.61497976","false","0","4eabfe7c50b7841056d2045a604047ab","1792","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.3"
"932","5.54251012","0.00270175","0.18042367","0.66666667","0.99999995","3","9","false","Fungi","bd486270fbfe3e7b4c41320e403dd8b6","4.0","Clustered","3","0",,,"0","0.54574899","false","0","bd486270fbfe3e7b4c41320e403dd8b6","476","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_persicinum","0.5"
"95","5.25910931","0.00962057","0.19014627","0.33333333","0.999984552","4","9","false","Bacteria","c2d488d53efc4e3d72c8583b07753711","3.75","Clustered","4","0",,,"0","0.57408907","false","0","c2d488d53efc4e3d72c8583b07753711","1268","k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__","0.35"
"96","5.71659919","0.00546494","0.17492918","0.33333333","0.999999954","3","8","false","Bacteria","f2af164348e8477935e59b6c5050cefe","3.66666667","Clustered","3","0",,,"0","0.52834008","false","0","f2af164348e8477935e59b6c5050cefe","792","k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__","0.47619048"
"961","4.84615385","0.0268558","0.20634921","0.0","0.987531246","4","8","false","Fungi","bb67f0ff723dfa30fbcb7172b5a9402a","4.0","Clustered","4","0",,,"0","0.61538462","false","0","bb67f0ff723dfa30fbcb7172b5a9402a","3026","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium","0.25"
"171","5.60323887","0.0073731","0.17846821","0.0","0.999999999","2","9","false","Bacteria","e3fc0c5c489b0489ce2465b8949e36f8","3.5","Clustered","2","0",,,"0","0.53967611","false","0","e3fc0c5c489b0489ce2465b8949e36f8","746","k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__","0.5"
"103","5.01214575","0.0057025","0.19951535","0.0","0.999996587","2","8","false","Bacteria","bb65170a042d7f36601f9f7b6342508f","5.0","Clustered","2","0",,,"0","0.59878543","false","0","bb65170a042d7f36601f9f7b6342508f","946","k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae","0.5"
"842","4.58299595","0.03865776","0.21819788","0.06666667","0.901807605","6","7","false","Fungi","070d7ae569ca76eddd85fb00e9422801","3.5","Clustered","6","0",,,"0","0.6417004","false","0","070d7ae569ca76eddd85fb00e9422801","4430","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified","0.18888889"
"97","4.81376518","0.03368064","0.20773759","0.1","0.999999712","5","8","false","Bacteria","30737b060070e1b58339a8634b2c7ac5","3.8","Clustered","5","0",,,"0","0.61862348","false","0","30737b060070e1b58339a8634b2c7ac5","3556","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.22857143"
"98","4.77732794","0.01017124","0.20932203","0.33333333","0.999999819","3","8","false","Bacteria","a6ad0e56592a99c49971ba14c950588c","5.0","Clustered","3","0",,,"0","0.62226721","false","0","a6ad0e56592a99c49971ba14c950588c","1002","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.38888889"
"845","4.87044534","0.02246038","0.20532003","0.0","0.971469865","4","8","false","Fungi","26827a6df0c2cddd5a6989c708b7a305","3.75","Clustered","4","0",,,"0","0.61295547","false","0","26827a6df0c2cddd5a6989c708b7a305","2734","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales","0.25"
"99","4.95951417","0.01147228","0.20163265","0.0","0.999999349","3","8","false","Bacteria","7119f81d5bb6ca6bfae0b75aba51b87d","4.0","Clustered","3","0",,,"0","0.60404858","false","0","7119f81d5bb6ca6bfae0b75aba51b87d","1430","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.33333333"
"101","5.64777328","0.00580884","0.17706093","0.33333333","0.999983578","3","9","false","Bacteria","25f9d86a04fe0564082e924a8d52726a","3.66666667","Clustered","3","0",,,"0","0.53522267","false","0","25f9d86a04fe0564082e924a8d52726a","632","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__","0.41666667"
"102","6.15789474","0.0","0.16239316","1.0","0.999985902","2","10","false","Bacteria","43dc5ef16caa2d77b3708d6f416df27d","4.0","Clustered","2","0",,,"0","0.48421053","false","0","43dc5ef16caa2d77b3708d6f416df27d","0","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__","0.66666667"
"1032","4.92307692","0.02655268","0.203125","0.0","0.910469847","5","8","false","Fungi","488987bc5af48d9cc40b5da69f3108a8","3.0","Clustered","5","0",,,"0","0.60769231","false","0","488987bc5af48d9cc40b5da69f3108a8","3540","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae","0.2"
"1033","4.5465587","0.03438616","0.21994657","0.0","0.789660208","5","7","false","Fungi","8a2c398df64579afcbd41ab900f5b3cf","3.4","Clustered","5","0",,,"0","0.64534413","false","0","8a2c398df64579afcbd41ab900f5b3cf","3956","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_intricans","0.2"
"104","5.06072874","0.0167253","0.1976","0.0","0.769054105","3","8","false","Bacteria","11e707b996b3c679046c442aa2ceacad","4.33333333","Clustered","3","0",,,"0","0.59392713","false","0","11e707b996b3c679046c442aa2ceacad","1856","k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__","0.33333333"
"956","4.05263158","0.0719717","0.24675325","0.0","0.983723721","7","7","false","Fungi","257017ae5c0a050942341c93b36a1038","3.85714286","Clustered","7","0",,,"0","0.69473684","false","0","257017ae5c0a050942341c93b36a1038","9108","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_furcatum","0.14285714"
"865","4.55465587","0.02430085","0.21955556","0.1","0.999999992","5","7","false","Fungi","6f0a77849ebd7b7bd6449a1767ff08f9","3.6","Clustered","5","0",,,"0","0.64453441","false","0","6f0a77849ebd7b7bd6449a1767ff08f9","2990","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Thermomyces;s__Thermomyces_dupontii","0.23076923"
"112","4.48987854","0.0300539","0.22272317","0.16666667","0.996216987","4","7","false","Bacteria","bbf2cc714394d70b3c32b04366229b8f","5.25","Clustered","4","0",,,"0","0.65101215","false","0","bbf2cc714394d70b3c32b04366229b8f","3528","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.27941176"
"162","5.31578947","0.01417071","0.18811881","0.0","0.999834696","3","9","false","Bacteria","71d5d94d204bfe1d426c5d8dc693de47","3.0","Clustered","3","0",,,"0","0.56842105","false","0","71d5d94d204bfe1d426c5d8dc693de47","1518","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.33333333"
"105","4.99190283","0.01780916","0.20032441","0.16666667","0.999951691","4","8","false","Bacteria","d6ddef7e959522e5ebce1ddbad534cef","3.75","Clustered","4","0",,,"0","0.60080972","false","0","d6ddef7e959522e5ebce1ddbad534cef","1930","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__","0.29545455"
"106","5.4048583","0.01428891","0.18501873","0.2","0.999980014","5","9","false","Bacteria","c74607d56160786ef4c00f59128b7164","2.8","Clustered","5","0",,,"0","0.55951417","false","0","c74607d56160786ef4c00f59128b7164","1576","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__","0.28888889"
"108","5.46963563","0.00694993","0.18282754","0.33333333","0.999780944","3","9","false","Bacteria","5ea833a573041227c30e980d332993c5","4.0","Clustered","3","0",,,"0","0.55303644","false","0","5ea833a573041227c30e980d332993c5","736","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__","0.40740741"
"115","5.87854251","0.0","0.17011019","0.0","0.999996706","1","9","false","Bacteria","508a852a13ff11e495d09a2a368dac92","4.0","Clustered","1","0",,,"0","0.51214575","false","0","508a852a13ff11e495d09a2a368dac92","0","k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__","0.0"
"109","5.53846154","0.00243978","0.18055556","0.0","0.995087119","2","8","false","Bacteria","d648b22e6add72f069c3ef8d20df6364","3.5","Clustered","2","0",,,"0","0.54615385","false","0","d648b22e6add72f069c3ef8d20df6364","412","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__","0.5"
"110","6.74898785","0.0","0.14817037","0.0","0.995012083","1","9","false","Bacteria","c4f3314b83947f5267235ad9c41cb9e0","3.0","Clustered","1","0",,,"0","0.42510121","false","0","c4f3314b83947f5267235ad9c41cb9e0","0","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.0"
"111","6.33198381","0.00312398","0.15792839","0.0","0.999999204","2","9","false","Bacteria","03295a48a7b12d31ca5acf8931262074","2.5","Clustered","2","0",,,"0","0.46680162","false","0","03295a48a7b12d31ca5acf8931262074","340","k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__","0.5"
"113","5.75303644","0.01488583","0.17382125","0.0","0.996913906","3","8","false","Bacteria","f8667ba58b3bdc0ec45d3d2346f8515c","2.33333333","Clustered","3","0",,,"0","0.52469636","false","0","f8667ba58b3bdc0ec45d3d2346f8515c","1554","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.33333333"
"849","4.32793522","0.03158592","0.23105706","0.2","0.996566285","5","7","false","Fungi","5143a16f7304a67659163b53236ae755","4.8","Clustered","5","0",,,"0","0.66720648","false","0","5143a16f7304a67659163b53236ae755","3704","k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_alpina","0.24444444"
"145","5.14574899","0.0080942","0.19433517","0.0","0.999999999","2","8","false","Bacteria","79ec00184c0208fdb8ad006e0b023ab4","4.0","Clustered","2","0",,,"0","0.5854251","false","0","79ec00184c0208fdb8ad006e0b023ab4","1020","k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__","0.5"
"114","5.95546559","0.00809717","0.16791298","0.0","1.0","2","9","false","Bacteria","66af9e9cd9ad7175d21a4f5e68ea957e","2.0","Clustered","2","0",,,"0","0.50445344","false","0","66af9e9cd9ad7175d21a4f5e68ea957e","880","k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__","0.5"
"116","6.951417","0.0","0.14385556","0.0","1.0","1","10","false","Bacteria","2793dd05029141a96b679daae1152950","2.0","Clustered","1","0",,,"0","0.4048583","false","0","2793dd05029141a96b679daae1152950","0","k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__","0.0"
